author_id:int,paper_id:int
9604034,9505150
9604034,9505162
9604034,9505190
9604034,9506075
9604034,9506110
9604034,9506112
9604034,9506181
9604034,9507050
9604034,9507113
9604034,9507115
9604034,9507121
9604034,9508117
9604034,9508155
9604034,9508156
9604034,9509009
9604034,9509042
9604034,9509146
9604034,9509161
9604034,9510017
9604034,9510093
9604034,9510101
9604034,9510225
9604034,9510234
9604034,9511108
9604034,9511126
9604034,9511164
9604034,9511222
9604034,9512059
9604034,9512062
9604034,9512161
9604034,9601014
9604034,9601108
9604034,9602022
9604034,9602082
9604034,9602114
9604034,9602120
9604034,9602154
9604034,9603003
9604034,9603037
9604034,9603108
9604034,9603126
9604034,9603161
9604034,9603167
9604034,9603170
9604055,9306052
9604055,9410167
9604055,9501062
9604055,9503124
9604055,9507048
9604055,9510017
9604055,9510086
9604055,9510135
9604055,9510209
9604055,9510229
9604055,9511026
9604055,9511222
9604055,9512059
9604055,9512062
9604055,9512078
9604055,9512181
9604055,9512196
9604055,9512219
9604055,9601036
9604055,9601053
9604055,9601077
9604055,9602010
9604055,9602022
9604055,9602049
9604055,9602071
9604055,9602114
9604055,9602144
9604055,9603116
9604055,9603126
9604055,9603161
9611190,9306052
9611190,9402032
9611190,9403096
9611190,9407087
9611190,9408013
9611190,9408036
9611190,9408099
9611190,9410167
9611190,9411048
9611190,9411057
9611190,9411102
9611190,9502072
9611190,9503115
9611190,9503124
9611190,9503163
9611190,9504006
9611190,9504034
9611190,9504090
9611190,9504102
9611190,9504145
9611190,9505035
9611190,9505062
9611190,9505075
9611190,9505100
9611190,9505105
9611190,9505150
9611190,9505162
9611190,9506075
9611190,9506102
9611190,9506110
9611190,9506112
9611190,9507008
9611190,9507012
9611190,9507032
9611190,9507048
9611190,9507050
9611190,9507113
9611190,9507115
9611190,9507121
9611190,9507135
9611190,9507158
9611190,9508064
9611190,9508117
9611190,9508155
9611190,9508156
9611190,9508163
9611190,9509009
9611190,9509042
9611190,9509066
9611190,9509146
9611190,9509161
9611190,9509162
9611190,9509175
9611190,9509176
9611190,9510017
9611190,9510023
9611190,9510079
9611190,9510093
9611190,9510101
9611190,9510106
9611190,9510129
9611190,9510142
9611190,9510182
9611190,9510183
9611190,9510204
9611190,9510207
9611190,9510225
9611190,9510234
9611190,9511030
9611190,9511108
9611190,9511126
9611190,9511154
9611190,9511180
9611190,9512005
9611190,9512138
9611190,9512140
9611190,9512161
9611190,9601007
9611190,9601014
9611190,9601059
9611190,9601108
9611190,9601168
9611190,9602022
9611190,9602049
9611190,9602061
9611190,9602073
9611190,9602082
9611190,9602114
9611190,9602118
9611190,9602154
9611190,9602174
9611190,9603002
9611190,9603003
9611190,9603037
9611190,9603042
9611190,9603073
9611190,9603108
9611190,9603136
9611190,9603150
9611190,9603161
9611190,9603167
9611190,9603170
9611190,9604004
9611190,9604034
9611190,9604041
9611190,9604043
9611190,9604051
9611190,9604057
9611190,9604059
9611190,9604077
9611190,9604097
9611190,9604199
9611190,9605090
9611190,9605096
9611190,9605131
9611190,9605135
9611190,9605150
9611190,9605199
9611190,9605200
9611190,9605215
9611190,9606043
9611190,9606044
9611190,9606049
9611190,9606086
9611190,9606111
9611190,9606168
9611190,9606191
9611190,9606199
9611190,9607058
9611190,9607066
9611190,9607076
9611190,9607109
9611190,9607159
9611190,9607190
9611190,9607202
9611190,9608039
9611190,9608060
9611190,9608104
9611190,9608121
9611190,9608154
9611190,9608161
9611190,9608183
9611190,9609041
9611190,9609059
9611190,9609062
9611190,9609065
9611190,9609066
9611190,9609101
9611190,9609116
9611190,9609130
9611190,9609145
9611190,9609157
9611190,9609239
9611190,9610049
9611190,9610053
9611190,9610142
9611190,9610154
9611190,9610204
9611190,9610237
9611190,9610242
9611190,9611016
9611190,9611065
9611190,9611104
9611190,9611123
9611190,9611137
9611230,9512059
9611230,9512062
9611230,9601085
9611230,9601097
9611230,9602064
9611230,9602077
9611230,9602167
9611230,9603042
9611230,9603176
9611230,9605054
9611230,9605182
9611230,9605199
9611230,9606017
9611230,9607163
9611230,9607207
9611230,9608085
9611230,9608105
9611230,9608163
9611230,9611063
9611230,9611201
9704018,9504090
9704018,9510001
9704018,9510135
9704018,9511026
9704018,9512078
9704018,9601029
9704018,9602051
9704018,9603081
9704018,9603109
9704018,9603126
9704018,9603127
9704018,9604042
9704018,9604055
9704018,9604089
9704018,9605016
9704018,9605224
9704018,9606113
9704018,9606185
9704018,9608024
9704018,9608096
9704018,9610043
9704018,9610236
9704018,9611042
9704018,9611164
9704018,9611202
9704018,9611215
9704018,9612157
9704018,9701025
9704018,9702015
9704018,9702101
9704018,9702136
9704018,9702187
9704018,9703030
9704018,9703031
9704018,9703102
9704018,9703163
9704018,9703211
9704089,9507121
9704089,9512059
9704089,9512219
9704089,9603126
9704089,9604055
9704089,9610043
9704089,9610234
9704089,9610236
9704089,9611202
9704089,9611215
9704089,9612087
9704089,9612157
9704089,9612223
9704089,9701025
9704089,9702108
9704089,9702136
9704089,9702187
9704089,9703016
9704089,9703030
9704089,9703102
9704089,9703201
9704089,9704087
9705131,9204060
9705131,9205004
9705131,9209018
9705131,9212062
9705131,9301042
9705131,9302103
9705131,9304034
9705131,9307158
9705131,9308083
9705131,9308122
9705131,9309097
9705131,9309140
9705131,9311042
9705131,9311049
9705131,9311128
9705131,9402032
9705131,9402119
9705131,9402147
9705131,9403096
9705131,9406008
9705131,9406055
9705131,9407087
9705131,9407192
9705131,9408074
9705131,9408099
9705131,9410167
9705131,9411048
9705131,9411057
9705131,9412117
9705131,9412209
9705131,9412236
9705131,9502072
9705131,9504006
9705131,9504034
9705131,9504090
9705131,9504145
9705131,9505053
9705131,9505062
9705131,9505105
9705131,9505150
9705131,9505162
9705131,9506091
9705131,9506102
9705131,9506110
9705131,9506112
9705131,9507012
9705131,9507113
9705131,9507115
9705131,9507121
9705131,9507151
9705131,9507153
9705131,9507158
9705131,9508089
9705131,9508117
9705131,9508156
9705131,9509161
9705131,9509162
9705131,9509175
9705131,9510017
9705131,9510106
9705131,9510204
9705131,9510207
9705131,9510225
9705131,9510234
9705131,9511030
9705131,9511126
9705131,9511154
9705131,9511204
9705131,9511230
9705131,9512161
9705131,9601007
9705131,9601014
9705131,9601085
9705131,9601108
9705131,9601168
9705131,9602052
9705131,9602082
9705131,9602114
9705131,9602118
9705131,9602120
9705131,9602147
9705131,9603073
9705131,9603086
9705131,9603161
9705131,9604034
9705131,9604051
9705131,9604059
9705131,9604077
9705131,9604199
9705131,9605032
9705131,9605135
9705131,9605154
9705131,9605200
9705131,9606040
9705131,9606049
9705131,9606086
9705131,9607066
9705131,9607076
9705131,9607109
9705131,9607139
9705131,9607159
9705131,9607239
9705131,9608060
9705131,9608079
9705131,9608109
9705131,9608121
9705131,9608161
9705131,9609062
9705131,9609065
9705131,9609066
9705131,9609116
9705131,9609239
9705131,9610162
9705131,9610242
9705131,9611123
9705131,9611137
9705131,9611184
9705131,9611190
9705131,9612085
9705131,9701023
9705131,9701069
9705131,9702155
9705131,9702195
9705131,9703082
9705131,9703176
9705131,9704174
9705221,9510135
9705221,9511030
9705221,9512059
9705221,9512077
9705221,9512196
9705221,9512219
9705221,9602052
9705221,9602120
9705221,9603003
9705221,9603037
9705221,9603126
9705221,9604055
9705221,9607121
9705221,9610043
9705221,9611042
9705221,9611050
9705221,9611164
9705221,9611202
9705221,9612157
9705221,9702101
9705221,9702136
9705221,9702187
9705221,9703030
9705221,9703102
9705221,9703208
9705221,9704089
9705221,9705113
9705221,9705117
9705221,9705132
9705221,9705175
9708086,9205051
9708086,9207016
9708086,9207053
9708086,9211056
9708086,9304135
9708086,9401139
9708086,9511164
9708086,9512145
9708086,9702180
9708086,9705212
9708086,9706144
9802042,9301052
9802042,9404071
9802042,9504147
9802042,9510017
9802042,9603127
9802042,9608024
9802042,9610043
9802042,9702136
9802042,9703031
9802042,9704029
9802042,9704080
9802042,9704089
9802042,9704096
9802042,9704197
9802042,9705029
9802042,9705117
9802042,9705221
9802042,9706072
9802042,9708085
9802042,9708086
9802042,9709091
9802042,9709099
9802042,9709107
9802042,9709108
9802042,9709220
9802042,9710009
9802042,9710014
9802042,9710217
9802042,9710226
9802042,9711002
9802042,9711003
9802042,9711005
9802042,9711200
9802042,9712063
9802042,9712077
9802042,9712236
9802042,9801048
9802042,9801070
9802067,9211056
9802067,9301042
9802067,9401139
9802067,9402044
9802067,9407031
9802067,9407087
9802067,9408099
9802067,9410167
9802067,9411149
9802067,9412184
9802067,9503086
9802067,9503124
9802067,9504080
9802067,9504113
9802067,9505004
9802067,9505062
9802067,9505075
9802067,9505100
9802067,9506011
9802067,9506052
9802067,9506077
9802067,9506148
9802067,9507018
9802067,9507121
9802067,9508089
9802067,9508143
9802067,9508155
9802067,9509066
9802067,9509130
9802067,9510017
9802067,9510135
9802067,9510222
9802067,9510225
9802067,9511030
9802067,9511154
9802067,9511164
9802067,9511222
9802067,9512059
9802067,9512077
9802067,9512145
9802067,9601007
9802067,9601038
9802067,9602022
9802067,9602052
9802067,9602064
9802067,9602077
9802067,9603042
9802067,9603051
9802067,9603086
9802067,9603167
9802067,9604034
9802067,9604041
9802067,9604055
9802067,9604198
9802067,9605150
9802067,9605199
9802067,9606017
9802067,9606139
9802067,9607163
9802067,9607201
9802067,9607207
9802067,9607235
9802067,9608005
9802067,9608024
9802067,9608090
9802067,9608109
9802067,9608111
9802067,9608129
9802067,9608163
9802067,9609070
9802067,9609071
9802067,9609161
9802067,9609219
9802067,9609239
9802067,9610043
9802067,9610205
9802067,9610251
9802067,9611050
9802067,9611063
9802067,9611090
9802067,9611152
9802067,9611186
9802067,9611190
9802067,9611201
9802067,9611222
9802067,9611230
9802067,9612052
9802067,9612062
9802067,9612104
9802067,9612121
9802067,9612131
9802067,9701015
9802067,9701069
9802067,9701093
9802067,9702014
9802067,9702038
9802067,9702061
9802067,9702094
9802067,9702154
9802067,9702173
9802067,9702180
9802067,9702198
9802067,9702201
9802067,9703051
9802067,9703052
9802067,9703100
9802067,9703110
9802067,9703166
9802067,9703172
9802067,9703210
9802067,9703215
9802067,9704043
9802067,9704044
9802067,9704061
9802067,9704104
9802067,9704114
9802067,9704145
9802067,9704170
9802067,9704198
9802067,9705003
9802067,9705004
9802067,9705022
9802067,9705030
9802067,9705031
9802067,9705044
9802067,9705074
9802067,9705084
9802067,9705106
9802067,9705117
9802067,9705130
9802067,9705131
9802067,9705148
9802067,9705199
9802067,9705221
9802067,9705232
9802067,9706025
9802067,9706047
9802067,9706057
9802067,9706082
9802067,9706087
9802067,9706109
9802067,9706121
9802067,9706127
9802067,9706131
9802067,9706142
9802067,9707027
9802067,9707079
9802067,9707093
9802067,9707123
9802067,9707158
9802067,9707192
9802067,9707217
9802067,9707244
9802067,9707247
9802067,9707251
9802067,9707258
9802067,9708015
9802067,9708041
9802067,9708044
9802067,9708068
9802067,9708082
9802067,9708086
9802067,9708118
9802067,9708119
9802067,9708122
9802067,9708127
9802067,9708134
9802067,9708137
9802067,9708147
9802067,9708168
9802067,9709010
9802067,9709027
9802067,9709062
9802067,9709096
9802067,9709228
9802067,9710020
9802067,9710029
9802067,9710046
9802067,9710097
9802067,9710116
9802067,9710120
9802067,9710181
9802067,9710218
9802067,9710231
9802067,9711002
9802067,9711029
9802067,9711030
9802067,9711083
9802067,9711097
9802067,9711098
9802067,9711117
9802067,9711143
9802067,9711177
9802067,9712004
9802067,9712005
9802067,9712029
9802067,9712071
9802067,9712072
9802067,9712086
9802067,9712117
9802067,9712143
9802067,9712145
9802067,9712149
9802067,9712172
9802067,9712187
9802067,9712193
9802067,9712211
9802067,9801002
9802067,9801017
9802067,9801020
9802067,9801060
9802067,9801067
9802067,9801108
9802067,9801134
9805171,9201017
9805171,9204099
9805171,9405171
9805171,9606185
9805171,9702015
9805171,9702076
9805171,9703031
9805171,9703040
9805171,9708090
9805171,9712200
9805171,9712239
9805171,9802109
9805171,9802116
9805171,9802126
9805171,9802150
9805171,9803085
9805171,9804058
9805171,9804085
9805171,9804111
9805171,9804166
9805171,9804170
9807096,9407087
9807096,9408099
9807096,9410167
9807096,9411048
9807096,9501030
9807096,9503124
9807096,9504090
9807096,9505105
9807096,9505162
9807096,9507027
9807096,9507121
9807096,9508155
9807096,9509161
9807096,9510017
9807096,9510225
9807096,9511164
9807096,9511222
9807096,9601014
9807096,9601108
9807096,9603150
9807096,9603170
9807096,9604034
9807096,9606040
9807096,9606086
9807096,9608183
9807096,9609239
9807096,9612085
9807096,9703166
9807096,9706082
9807096,9706109
9807096,9706110
9807096,9707123
9807096,9707131
9807096,9805056
9807096,9805189
9808017,9204099
9808017,9409089
9808017,9701125
9808017,9704006
9808017,9712200
9808017,9802042
9808017,9802109
9808017,9802150
9808017,9803082
9808017,9803131
9808017,9804058
9808017,9804085
9808017,9804149
9808017,9804170
9808017,9805082
9808017,9805171
9808017,9805207
9808017,9806103
9808017,9806197
9808017,9807033
9808017,9807205
9808149,9304011
9808149,9409089
9808149,9703166
9808149,9704089
9808149,9705221
9808149,9706109
9808149,9707079
9808149,9707093
9808149,9707158
9808149,9710014
9808149,9711002
9808149,9711200
9808149,9712117
9808149,9802042
9808149,9802067
9808149,9802109
9808149,9802150
9808149,9803002
9808149,9803051
9808149,9803053
9808149,9803068
9808149,9803077
9808149,9804170
9808149,9805112
9808149,9805114
9808149,9805140
9808149,9807033
9808149,9807137
9808149,9808017
9905111,9202037
9905111,9204099
9905111,9207016
9905111,9212149
9905111,9301003
9905111,9301052
9905111,9301068
9905111,9302047
9905111,9303046
9905111,9305097
9905111,9307010
9905111,9307049
9905111,9307085
9905111,9308075
9905111,9310194
9905111,9402002
9905111,9402107
9905111,9404071
9905111,9405171
9905111,9407087
9905111,9408074
9905111,9408099
9905111,9409089
9905111,9410052
9905111,9410073
9905111,9410167
9905111,9503121
9905111,9503163
9905111,9503205
9905111,9505032
9905111,9505062
9905111,9505105
9905111,9507012
9905111,9507160
9905111,9508072
9905111,9508155
9905111,9510017
9905111,9510101
9905111,9510135
9905111,9510209
9905111,9511154
9905111,9511187
9905111,9511222
9905111,9512077
9905111,9512078
9905111,9512127
9905111,9512154
9905111,9601023
9905111,9601029
9905111,9602022
9905111,9602043
9905111,9602051
9905111,9602064
9905111,9602065
9905111,9602077
9905111,9602135
9905111,9602136
9905111,9603002
9905111,9603078
9905111,9603090
9905111,9603100
9905111,9603109
9905111,9603126
9905111,9603167
9905111,9604034
9905111,9604041
9905111,9604042
9905111,9604198
9905111,9605009
9905111,9605150
9905111,9605199
9905111,9605201
9905111,9605234
9905111,9606185
9905111,9607149
9905111,9607235
9905111,9608024
9905111,9608096
9905111,9608108
9905111,9609026
9905111,9609052
9905111,9609076
9905111,9610043
9905111,9610172
9905111,9611050
9905111,9611203
9905111,9611230
9905111,9612051
9905111,9612062
9905111,9612105
9905111,9612146
9905111,9701093
9905111,9702015
9905111,9702076
9905111,9703040
9905111,9703163
9905111,9703166
9905111,9703216
9905111,9704112
9905111,9704151
9905111,9704156
9905111,9704195
9905111,9705057
9905111,9705074
9905111,9705084
9905111,9705117
9905111,9705208
9905111,9705221
9905111,9706082
9905111,9706109
9905111,9707044
9905111,9707079
9905111,9707093
9905111,9708005
9905111,9708042
9905111,9708099
9905111,9708130
9905111,9709091
9905111,9710014
9905111,9710046
9905111,9710151
9905111,9711002
9905111,9711011
9905111,9711053
9905111,9711072
9905111,9711200
9905111,9712071
9905111,9712074
9905111,9712077
9905111,9712117
9905111,9712211
9905111,9712213
9905111,9712239
9905111,9712251
9905111,9712253
9905111,9801206
9905111,9802026
9905111,9802042
9905111,9802067
9905111,9802076
9905111,9802109
9905111,9802126
9905111,9802147
9905111,9802150
9905111,9802183
9905111,9802195
9905111,9802198
9905111,9802203
9905111,9803001
9905111,9803002
9905111,9803015
9905111,9803023
9905111,9803028
9905111,9803039
9905111,9803051
9905111,9803053
9905111,9803061
9905111,9803068
9905111,9803076
9905111,9803077
9905111,9803085
9905111,9803103
9905111,9803109
9905111,9803111
9905111,9803119
9905111,9803127
9905111,9803131
9905111,9803135
9905111,9803167
9905111,9803171
9905111,9803214
9905111,9803231
9905111,9803249
9905111,9803251
9905111,9803263
9905111,9804006
9905111,9804035
9905111,9804058
9905111,9804060
9905111,9804062
9905111,9804085
9905111,9804093
9905111,9804111
9905111,9804139
9905111,9804159
9905111,9804160
9905111,9804164
9905111,9804166
9905111,9804170
9905111,9804172
9905111,9804174
9905111,9804184
9905111,9804209
9905111,9805015
9905111,9805028
9905111,9805041
9905111,9805047
9905111,9805050
9905111,9805096
9905111,9805097
9905111,9805104
9905111,9805105
9905111,9805112
9905111,9805114
9905111,9805129
9905111,9805131
9905111,9805139
9905111,9805140
9905111,9805143
9905111,9805145
9905111,9805146
9905111,9805154
9905111,9805156
9905111,9805162
9905111,9805165
9905111,9805171
9905111,9805178
9905111,9805207
9905111,9805218
9905111,9806004
9905111,9806021
9905111,9806024
9905111,9806026
9905111,9806039
9905111,9806041
9905111,9806042
9905111,9806072
9905111,9806074
9905111,9806075
9905111,9806087
9905111,9806089
9905111,9806091
9905111,9806095
9905111,9806103
9905111,9806104
9905111,9806113
9905111,9806122
9905111,9806125
9905111,9806128
9905111,9806132
9905111,9806136
9905111,9806140
9905111,9806146
9905111,9806158
9905111,9806171
9905111,9806178
9905111,9806180
9905111,9806188
9905111,9806194
9905111,9806195
9905111,9806197
9905111,9806216
9905111,9806217
9905111,9806235
9905111,9807019
9905111,9807033
9905111,9807046
9905111,9807055
9905111,9807080
9905111,9807090
9905111,9807093
9905111,9807097
9905111,9807098
9905111,9807109
9905111,9807127
9905111,9807137
9905111,9807149
9905111,9807150
9905111,9807164
9905111,9807173
9905111,9807179
9905111,9807185
9905111,9807196
9905111,9807200
9905111,9807205
9905111,9807208
9905111,9807225
9905111,9807226
9905111,9807230
9905111,9808006
9905111,9808014
9905111,9808016
9905111,9808017
9905111,9808020
9905111,9808026
9905111,9808032
9905111,9808035
9905111,9808037
9905111,9808038
9905111,9808048
9905111,9808051
9905111,9808052
9905111,9808069
9905111,9808075
9905111,9808079
9905111,9808081
9905111,9808088
9905111,9808117
9905111,9808126
9905111,9808143
9905111,9808149
9905111,9808157
9905111,9808161
9905111,9808168
9905111,9808175
9905111,9808177
9905111,9808182
9905111,9809009
9905111,9809021
9905111,9809022
9905111,9809027
9905111,9809032
9905111,9809033
9905111,9809045
9905111,9809057
9905111,9809063
9905111,9809067
9905111,9809106
9905111,9809132
9905111,9809145
9905111,9809162
9905111,9809164
9905111,9809172
9905111,9809173
9905111,9809179
9905111,9809188
9905111,9809193
9905111,9809213
9905111,9810051
9905111,9810053
9905111,9810092
9905111,9810126
9905111,9810132
9905111,9810148
9905111,9810151
9905111,9810152
9905111,9810186
9905111,9810188
9905111,9810195
9905111,9810200
9905111,9810201
9905111,9810206
9905111,9810210
9905111,9810224
9905111,9810225
9905111,9810226
9905111,9810236
9905111,9810244
9905111,9810257
9905111,9811002
9905111,9811004
9905111,9811005
9905111,9811008
9905111,9811010
9905111,9811028
9905111,9811035
9905111,9811042
9905111,9811047
9905111,9811048
9905111,9811056
9905111,9811057
9905111,9811087
9905111,9811097
9905111,9811106
9905111,9811120
9905111,9811131
9905111,9811139
9905111,9811147
9905111,9811152
9905111,9811156
9905111,9811192
9905111,9811208
9905111,9811224
9905111,9811230
9905111,9811243
9905111,9811245
9905111,9811257
9905111,9812007
9905111,9812012
9905111,9812016
9905111,9812025
9905111,9812027
9905111,9812032
9905111,9812034
9905111,9812035
9905111,9812043
9905111,9812044
9905111,9812046
9905111,9812062
9905111,9812067
9905111,9812073
9905111,9812087
9905111,9812089
9905111,9812092
9905111,9812100
9905111,9812117
9905111,9812121
9905111,9812169
9905111,9812206
9905111,9812216
9905111,9812218
9905111,9812237
9905111,9812238
9905111,9812240
9905111,9812250
9905111,9812252
9905111,9901002
9905111,9901004
9905111,9901012
9905111,9901018
9905111,9901021
9905111,9901030
9905111,9901033
9905111,9901041
9905111,9901048
9905111,9901056
9905111,9901057
9905111,9901060
9905111,9901076
9905111,9901079
9905111,9901088
9905111,9901091
9905111,9901101
9905111,9901106
9905111,9901118
9905111,9901121
9905111,9901122
9905111,9901128
9905111,9901131
9905111,9901134
9905111,9901135
9905111,9901139
9905111,9901143
9905111,9901144
9905111,9901148
9905111,9901149
9905111,9902005
9905111,9902007
9905111,9902022
9905111,9902034
9905111,9902042
9905111,9902045
9905111,9902046
9905111,9902052
9905111,9902058
9905111,9902059
9905111,9902066
9905111,9902067
9905111,9902068
9905111,9902073
9905111,9902074
9905111,9902079
9905111,9902086
9905111,9902088
9905111,9902095
9905111,9902098
9905111,9902101
9905111,9902106
9905111,9902110
9905111,9902118
9905111,9902121
9905111,9902122
9905111,9902123
9905111,9902125
9905111,9902131
9905111,9902153
9905111,9902155
9905111,9902168
9905111,9902170
9905111,9902173
9905111,9902180
9905111,9902195
9905111,9902197
9905111,9902200
9905111,9902208
9905111,9902210
9905111,9903007
9905111,9903026
9905111,9903029
9905111,9903033
9905111,9903036
9905111,9903042
9905111,9903043
9905111,9903048
9905111,9903054
9905111,9903058
9905111,9903065
9905111,9903067
9905111,9903078
9905111,9903079
9905111,9903080
9905111,9903085
9905111,9903086
9905111,9903090
9905111,9903091
9905111,9903094
9905111,9903109
9905111,9903120
9905111,9903128
9905111,9903132
9905111,9903161
9905111,9903163
9905111,9903165
9905111,9903178
9905111,9903186
9905111,9903190
9905111,9903195
9905111,9903196
9905111,9903204
9905111,9903209
9905111,9903214
9905111,9903219
9905111,9903222
9905111,9903224
9905111,9903227
9905111,9903228
9905111,9903237
9905111,9903240
9905111,9903244
9905111,9903248
9905111,9903259
9905111,9904013
9905111,9904017
9905111,9904024
9905111,9904035
9905111,9904036
9905111,9904040
9905111,9904050
9905111,9904068
9905111,9904073
9905111,9904098
9905111,9904101
9905111,9904104
9905111,9904113
9905111,9904120
9905111,9904129
9905111,9904131
9905111,9904142
9905111,9904143
9905111,9904147
9905111,9904149
9905111,9904164
9905111,9904179
9905111,9904187
9905111,9904190
9905111,9904191
9905111,9904198
9905111,9904217
9905111,9905002
9905111,9905004
9905111,9905014
9905111,9905020
9905111,9905032
9905111,9905037
9905111,9905046
9905111,9905048
9905111,9905049
9905111,9905064
9905111,9905075
9905111,9905081
9905111,9905085
9905111,9905097
9906070,9204102
9906070,9211097
9906070,9503086
9906070,9504145
9906070,9505062
9906070,9507158
9906070,9510227
9906070,9604030
9906070,9604034
9906070,9605053
9906070,9606122
9906070,9608079
9906070,9608086
9906070,9609122
9906070,9702012
9906070,9703110
9906070,9703145
9906070,9709146
9906070,9805131
9906070,9807080
9906070,9809162
9906070,9810201
9906070,9902033
9907178,9207064
9907178,9210121
9907178,9212023
9907178,9301042
9907178,9303016
9907178,9304011
9907178,9407198
9907178,9505062
9907178,9511154
9907178,9511164
9907178,9512145
9907178,9601177
9907178,9603002
9907178,9703166
9907178,9712256
9907178,9712258
9907178,9802067
9907178,9805131
9907178,9806194
9907178,9807080
9907178,9808014
9907178,9808149
9907178,9810201
9907178,9811167
9907178,9812046
9907178,9812237
9907178,9903201
9907178,9903219
9907178,9903224
9907178,9904024
9907178,9904040
9907178,9905111
9907178,9906070
9910182,9211097
9910182,9301083
9910182,9402032
9910182,9407087
9910182,9408099
9910182,9505062
9910182,9506122
9910182,9511154
9910182,9511164
9910182,9603002
9910182,9604034
9910182,9605101
9910182,9706110
9910182,9706145
9910182,9906053
9910182,9906070
9910182,9907013
9910182,9907178
9910182,9908008
1055,9409188
1055,9503121
1055,9503208
1055,9603167
1055,9605033
1055,9610043
1055,9710065
1055,9711162
1055,9711200
1055,9712049
1055,9712168
1055,9712230
1055,9801134
1055,9801147
1055,9802109
1055,9802150
1055,9802183
1055,9805139
1055,9806074
1055,9806180
1055,9807080
1055,9807082
1055,9807235
1055,9810126
1055,9810201
1055,9811004
1055,9903031
1055,9904104
1055,9906242
1055,9907186
1055,9909108
1055,9910145
9409188,9211119
9409188,9301042
9503121,9402044
9503121,9403198
9503121,9407087
9503121,9408013
9503121,9408099
9503121,9411149
9503208,9301042
9503208,9308083
9503208,9309097
9503208,9403123
9503208,9406032
9503208,9409110
9503208,9409188
9503208,9412115
9503208,9412236
9605033,9307050
9605033,9310035
9605033,9505053
9605033,9506126
9605033,9510017
9605033,9510161
9605033,9511222
9605033,9512059
9605033,9512077
9605033,9602052
9605033,9603123
9605033,9604119
9710065,9410167
9710065,9503124
9710065,9507027
9710065,9507121
9710065,9510225
9710065,9511164
9710065,9512059
9710065,9603167
9710065,9605033
9710065,9605200
9710065,9610104
9710065,9611042
9710065,9612126
9710065,9705044
9710065,9705221
9710065,9707079
9710065,9707093
9710065,9707123
9710065,9707131
9710065,9708086
9710065,9710005
9712049,9501068
9712049,9503124
9712049,9507121
9712049,9512059
9712049,9603167
9712049,9605131
9712049,9606165
9712049,9610043
9712049,9610140
9712049,9611042
9712049,9611137
9712049,9611202
9712049,9612126
9712049,9701025
9712049,9702108
9712049,9702136
9712049,9702187
9712049,9702203
9712049,9703030
9712049,9704080
9712049,9704087
9712049,9704089
9712049,9704123
9712049,9705046
9712049,9705113
9712049,9705175
9712049,9705221
9712049,9707019
9712049,9707228
9712049,9707250
9712049,9707259
9712049,9708037
9712049,9708119
9712049,9709139
9712049,9709220
9712049,9710009
9712049,9710065
9712049,9710178
9712049,9710231
9712049,9712230
9712168,9610043
9712168,9611042
9712168,9611202
9712168,9702136
9712168,9703102
9712168,9704018
9712168,9704080
9712168,9704087
9712168,9704089
9712168,9705221
9712168,9707079
9712168,9707093
9712168,9707179
9712168,9709220
9712168,9710005
9712168,9710009
9712168,9710065
9712168,9710231
9712168,9711001
9712168,9711017
9712168,9711162
9712168,9711165
9712168,9711179
9712168,9712047
9712168,9712071
9712168,9712072
9712168,9712075
9712168,9712084
9712168,9712117
9712230,9603081
9712230,9603127
9712230,9603167
9712230,9606165
9712230,9608024
9712230,9609017
9712230,9610043
9712230,9610140
9712230,9611137
9712230,9611214
9712230,9612126
9712230,9702203
9712230,9704151
9712230,9707019
9712230,9707093
9712230,9709220
9712230,9710009
9712230,9710178
9712230,9712049
9801134,9505067
9801134,9505082
9801134,9507169
9801134,9510148
9801134,9603158
9801134,9603167
9801134,9605108
9801134,9605113
9801134,9606184
9801134,9607021
9801134,9608046
9801134,9611230
9801134,9702014
9801134,9703210
9801134,9704043
9801134,9704170
9801134,9704185
9801134,9705044
9801134,9706047
9801134,9708117
9801134,9708134
9801134,9710116
9801134,9712143
9801134,9712145
9801134,9712193
9801134,9801002
9801134,9801017
9801134,9801020
9801134,9801060
9801147,9503124
9801147,9510086
9801147,9510135
9801147,9601038
9801147,9603167
9801147,9608117
9801147,9610140
9801147,9611042
9801147,9612115
9801147,9612121
9801147,9702203
9801147,9704080
9801147,9711162
9801147,9712049
9801147,9712201
9802183,9503121
9802183,9603167
9802183,9610043
9802183,9611222
9802183,9704151
9802183,9706109
9802183,9708005
9802183,9711138
9802183,9711161
9802183,9711200
9802183,9712073
9802183,9712166
9802183,9801076
9802183,9801206
9802183,9802109
9802183,9802116
9802183,9802150
9805139,9603167
9805139,9605184
9805139,9606165
9805139,9611230
9805139,9612126
9805139,9702038
9805139,9702076
9805139,9703166
9805139,9704151
9805139,9707042
9805139,9708005
9805139,9708134
9805139,9711013
9805139,9711200
9805139,9712049
9805139,9712193
9805139,9712230
9805139,9801134
9805139,9802103
9805139,9802109
9805139,9802150
9805139,9802183
9805139,9803015
9805139,9803033
9805139,9803060
9805139,9803076
9805139,9803086
9805139,9803140
9805139,9803167
9805139,9803186
9805139,9803214
9805139,9803232
9805139,9803249
9805139,9804026
9805139,9804184
9806074,9602135
9806074,9605009
9806074,9702076
9806074,9703040
9806074,9707044
9806074,9708005
